id,user_id,product_id,created_at,updated_at
1285,2427,206,2019-09-01 14:06:53,2019-09-01 14:06:53
1286,2427,210,2019-09-01 14:07:04,2019-09-01 14:07:04
1287,2427,216,2019-09-01 14:08:00,2019-09-01 14:08:00
1288,2427,218,2019-09-01 14:08:13,2019-09-01 14:08:13
1289,2427,384,2019-09-01 14:10:18,2019-09-01 14:10:18
1290,2427,656,2019-09-01 14:13:18,2019-09-01 14:13:18
1291,2427,1170,2019-09-01 14:16:24,2019-09-01 14:16:24
1292,2427,1202,2019-09-01 14:17:37,2019-09-01 14:17:37
1293,2427,1200,2019-09-01 14:18:20,2019-09-01 14:18:20
1294,2427,740,2019-09-03 18:39:25,2019-09-03 18:39:25
1300,2439,226,2019-09-09 02:30:43,2019-09-09 02:30:43
1301,2439,1202,2019-09-09 02:36:53,2019-09-09 02:36:53
1302,2439,1200,2019-09-09 02:36:58,2019-09-09 02:36:58
1303,2439,2054,2019-09-09 02:39:14,2019-09-09 02:39:14
1304,2439,1738,2019-09-09 02:39:19,2019-09-09 02:39:19
1305,2439,2050,2019-09-09 02:40:39,2019-09-09 02:40:39
1306,2439,2176,2019-09-09 02:41:15,2019-09-09 02:41:15
1307,2439,2106,2019-09-09 02:41:22,2019-09-09 02:41:22
1308,2439,2124,2019-09-09 02:41:27,2019-09-09 02:41:27
1309,2439,2204,2019-09-09 02:41:48,2019-09-09 02:41:48
1310,2439,2552,2019-09-09 02:42:31,2019-09-09 02:42:31
1312,2447,12251,2019-09-10 17:10:47,2019-09-10 17:10:47
1313,2447,9696,2019-09-10 17:11:18,2019-09-10 17:11:18
1314,2449,416,2019-09-11 14:40:45,2019-09-11 14:40:45
1315,2449,414,2019-09-11 14:41:01,2019-09-11 14:41:01
1316,2449,10770,2019-09-11 14:44:52,2019-09-11 14:44:52
1317,2449,12268,2019-09-11 14:47:06,2019-09-11 14:47:06
1318,2449,12401,2019-09-11 14:49:25,2019-09-11 14:49:25
1319,2449,9184,2019-09-11 14:50:59,2019-09-11 14:50:59
1320,2449,12273,2019-09-11 14:53:39,2019-09-11 14:53:39
1321,2449,11335,2019-09-11 14:54:02,2019-09-11 14:54:02
1322,2449,10798,2019-09-11 14:54:13,2019-09-11 14:54:13
1334,2458,2938,2019-09-16 22:05:47,2019-09-16 22:05:47
1335,2458,1282,2019-09-16 22:05:50,2019-09-16 22:05:50
1336,2458,1628,2019-09-16 22:06:13,2019-09-16 22:06:13
1337,2466,364,2019-09-19 03:34:37,2019-09-19 03:34:37
1338,2466,780,2019-09-19 03:40:02,2019-09-19 03:40:02
1339,2466,2400,2019-09-19 03:46:29,2019-09-19 03:46:29
1340,2466,2888,2019-09-19 03:48:41,2019-09-19 03:48:41
1341,2467,12196,2019-09-20 00:35:42,2019-09-20 00:35:42
1342,2468,12205,2019-09-20 03:01:04,2019-09-20 03:01:04
1352,1803,1686,2019-09-23 22:01:09,2019-09-23 22:01:09
1355,1803,2932,2019-09-23 22:14:50,2019-09-23 22:14:50
1356,1803,6251,2019-09-23 22:17:41,2019-09-23 22:17:41
1359,1803,11651,2019-09-23 22:46:47,2019-09-23 22:46:47
1360,1803,11653,2019-09-23 22:47:06,2019-09-23 22:47:06
1361,1803,11655,2019-09-23 22:47:10,2019-09-23 22:47:10
1362,1803,11662,2019-09-23 22:47:14,2019-09-23 22:47:14
1363,1803,11664,2019-09-23 22:47:22,2019-09-23 22:47:22
1364,1803,11806,2019-09-23 22:48:09,2019-09-23 22:48:09
1365,1803,11802,2019-09-23 22:48:16,2019-09-23 22:48:16
1366,1803,11804,2019-09-23 22:48:27,2019-09-23 22:48:27
1367,1803,12190,2019-09-23 22:49:14,2019-09-23 22:49:14
1369,1803,12205,2019-09-23 22:50:16,2019-09-23 22:50:16
1370,1803,12220,2019-09-23 22:50:24,2019-09-23 22:50:24
1372,1803,12235,2019-09-23 22:52:19,2019-09-23 22:52:19
1373,1803,12249,2019-09-23 22:53:09,2019-09-23 22:53:09
1374,1803,12317,2019-09-23 22:54:58,2019-09-23 22:54:58
1375,1803,12417,2019-09-23 22:57:28,2019-09-23 22:57:28
1376,1803,408,2019-09-23 22:58:33,2019-09-23 22:58:33
1377,2472,1914,2019-09-24 04:20:18,2019-09-24 04:20:18
1378,2472,10354,2019-09-24 04:28:41,2019-09-24 04:28:41
1379,2471,12249,2019-09-24 05:59:04,2019-09-24 05:59:04
1385,1294,12252,2019-09-25 08:14:34,2019-09-25 08:14:34
1386,1803,12234,2019-09-26 18:43:12,2019-09-26 18:43:12
1387,2476,540,2019-09-27 05:32:30,2019-09-27 05:32:30
1388,2476,6919,2019-09-27 05:34:10,2019-09-27 05:34:10
1389,2476,6921,2019-09-27 05:34:18,2019-09-27 05:34:18
1390,2476,10491,2019-09-27 05:36:54,2019-09-27 05:36:54
1391,2476,10502,2019-09-27 05:38:02,2019-09-27 05:38:02
1392,2476,11667,2019-09-27 05:40:45,2019-09-27 05:40:45
1393,2476,358,2019-09-28 04:28:49,2019-09-28 04:28:49
1394,2476,356,2019-09-28 04:29:19,2019-09-28 04:29:19
1395,2476,502,2019-09-28 04:30:53,2019-09-28 04:30:53
1396,2476,504,2019-09-28 04:31:26,2019-09-28 04:31:26
1397,2476,10488,2019-09-28 04:32:22,2019-09-28 04:32:22
1398,2476,432,2019-09-28 04:41:51,2019-09-28 04:41:51
1402,2422,2166,2019-09-30 02:13:45,2019-09-30 02:13:45
1403,2422,1460,2019-09-30 02:24:20,2019-09-30 02:24:20
1404,2422,1360,2019-09-30 03:03:25,2019-09-30 03:03:25
1405,2483,12433,2019-09-30 15:20:51,2019-09-30 15:20:51
1407,2489,636,2019-10-05 17:27:46,2019-10-05 17:27:46
1409,2489,1576,2019-10-05 17:30:18,2019-10-05 17:30:18
1410,2489,1586,2019-10-05 17:31:24,2019-10-05 17:31:24
1411,2489,1838,2019-10-05 17:32:25,2019-10-05 17:32:25
1412,2489,1856,2019-10-05 17:33:24,2019-10-05 17:33:24
1413,2489,1882,2019-10-05 17:34:49,2019-10-05 17:34:49
1417,2496,284,2019-10-10 16:20:13,2019-10-10 16:20:13
1418,2496,290,2019-10-10 16:20:17,2019-10-10 16:20:17
1423,2496,378,2019-10-10 16:21:29,2019-10-10 16:21:29
1427,2496,2912,2019-10-10 16:23:45,2019-10-10 16:23:45
1429,2496,10335,2019-10-10 16:25:56,2019-10-10 16:25:56
1430,2496,12235,2019-10-10 16:28:14,2019-10-10 16:28:14
1431,2065,9160,2019-10-12 15:58:27,2019-10-12 15:58:27
1432,2065,9164,2019-10-12 15:58:49,2019-10-12 15:58:49
1436,2409,10502,2019-10-15 00:42:43,2019-10-15 00:42:43
1437,2409,10509,2019-10-15 00:44:59,2019-10-15 00:44:59
1438,2507,12417,2019-10-15 02:06:20,2019-10-15 02:06:20
1439,2507,12322,2019-10-15 02:08:05,2019-10-15 02:08:05
1443,2205,1840,2019-10-16 15:37:39,2019-10-16 15:37:39
1445,2422,11450,2019-10-21 05:48:00,2019-10-21 05:48:00
1447,2394,1632,2019-10-22 10:18:03,2019-10-22 10:18:03
1448,2394,1272,2019-10-22 13:35:48,2019-10-22 13:35:48
1450,2422,1572,2019-10-22 21:56:03,2019-10-22 21:56:03
1451,2515,222,2019-10-23 23:53:07,2019-10-23 23:53:07
1452,2515,236,2019-10-23 23:54:25,2019-10-23 23:54:25
1453,2515,226,2019-10-24 00:07:48,2019-10-24 00:07:48
1461,2515,10064,2019-10-24 00:26:20,2019-10-24 00:26:20
1462,2515,12250,2019-10-24 00:37:27,2019-10-24 00:37:27
1469,2519,11335,2019-10-28 19:31:11,2019-10-28 19:31:11
1470,2519,12193,2019-10-28 19:31:36,2019-10-28 19:31:36
1471,2519,12273,2019-10-28 19:31:44,2019-10-28 19:31:44
1472,2519,12280,2019-10-28 19:32:04,2019-10-28 19:32:04
1473,2519,9160,2019-10-28 19:32:15,2019-10-28 19:32:15
1474,2519,9164,2019-10-28 19:32:17,2019-10-28 19:32:17
1475,2519,9184,2019-10-28 19:32:21,2019-10-28 19:32:21
1476,2519,12231,2019-10-28 19:34:48,2019-10-28 19:34:48
1480,2505,760,2019-10-28 23:16:37,2019-10-28 23:16:37
1481,2505,1270,2019-10-28 23:16:43,2019-10-28 23:16:43
1482,2505,1504,2019-10-28 23:17:45,2019-10-28 23:17:45
1483,2505,1558,2019-10-28 23:17:50,2019-10-28 23:17:50
1484,2505,1560,2019-10-28 23:17:53,2019-10-28 23:17:53
1485,2505,1570,2019-10-28 23:18:08,2019-10-28 23:18:08
1486,2505,1918,2019-10-28 23:18:20,2019-10-28 23:18:20
1487,2505,2966,2019-10-28 23:18:27,2019-10-28 23:18:27
1489,2323,11380,2019-10-29 16:25:28,2019-10-29 16:25:28
1491,2524,10299,2019-10-31 00:27:17,2019-10-31 00:27:17
1495,2525,12235,2019-11-03 15:53:36,2019-11-03 15:53:36
1499,2394,1604,2019-11-09 23:06:03,2019-11-09 23:06:03
1505,2539,1096,2019-11-10 06:28:21,2019-11-10 06:28:21
1506,2539,12285,2019-11-10 06:34:48,2019-11-10 06:34:48
1507,2544,368,2019-11-12 04:46:25,2019-11-12 04:46:25
1510,2205,12205,2019-11-13 18:56:53,2019-11-13 18:56:53
1514,2554,1316,2019-11-20 01:05:55,2019-11-20 01:05:55
1515,2554,1318,2019-11-20 01:06:05,2019-11-20 01:06:05
1516,2554,3292,2019-11-20 01:08:09,2019-11-20 01:08:09
1523,2558,1148,2019-11-23 15:32:50,2019-11-23 15:32:50
1529,2394,1342,2019-11-25 00:23:07,2019-11-25 00:23:07
1531,2571,236,2019-12-01 23:02:28,2019-12-01 23:02:28
1534,2582,11802,2019-12-06 20:19:50,2019-12-06 20:19:50
1535,2583,9160,2019-12-07 03:11:14,2019-12-07 03:11:14
1536,2583,9164,2019-12-07 03:11:34,2019-12-07 03:11:34
1537,2584,344,2019-12-07 22:24:23,2019-12-07 22:24:23
1538,2584,346,2019-12-07 22:24:36,2019-12-07 22:24:36
1539,2584,354,2019-12-07 22:24:44,2019-12-07 22:24:44
1540,2584,356,2019-12-07 22:24:47,2019-12-07 22:24:47
1541,2584,358,2019-12-07 22:25:02,2019-12-07 22:25:02
1542,2584,410,2019-12-07 22:25:56,2019-12-07 22:25:56
1543,2584,500,2019-12-07 22:28:49,2019-12-07 22:28:49
1544,2584,502,2019-12-07 22:28:56,2019-12-07 22:28:56
1545,2584,504,2019-12-07 22:29:00,2019-12-07 22:29:00
1546,2584,538,2019-12-07 22:30:56,2019-12-07 22:30:56
1548,2584,6406,2019-12-07 22:57:07,2019-12-07 22:57:07
1549,2584,6412,2019-12-07 22:57:13,2019-12-07 22:57:13
1550,2584,6919,2019-12-07 22:57:38,2019-12-07 22:57:38
1551,2584,6921,2019-12-07 22:57:41,2019-12-07 22:57:41
1552,2584,9056,2019-12-07 22:58:18,2019-12-07 22:58:18
1553,2584,9058,2019-12-07 22:58:30,2019-12-07 22:58:30
1554,2584,9160,2019-12-07 22:58:52,2019-12-07 22:58:52
1555,2584,9164,2019-12-07 22:58:56,2019-12-07 22:58:56
1556,2584,10299,2019-12-07 23:03:09,2019-12-07 23:03:09
1557,2584,10682,2019-12-07 23:04:16,2019-12-07 23:04:16
1558,2584,11288,2019-12-07 23:08:27,2019-12-07 23:08:27
1559,2584,11380,2019-12-07 23:13:52,2019-12-07 23:13:52
1560,2584,11704,2019-12-07 23:14:37,2019-12-07 23:14:37
1561,2584,12178,2019-12-07 23:15:10,2019-12-07 23:15:10
1562,2584,12198,2019-12-07 23:18:05,2019-12-07 23:18:05
1563,2584,12223,2019-12-07 23:18:51,2019-12-07 23:18:51
1564,2584,12235,2019-12-07 23:19:34,2019-12-07 23:19:34
1565,2584,12249,2019-12-07 23:20:31,2019-12-07 23:20:31
1566,2584,12308,2019-12-07 23:23:37,2019-12-07 23:23:37
1567,2584,12320,2019-12-07 23:24:03,2019-12-07 23:24:03
1568,2584,12321,2019-12-07 23:24:08,2019-12-07 23:24:08
1569,2584,12393,2019-12-07 23:27:37,2019-12-07 23:27:37
1570,2584,12417,2019-12-07 23:29:22,2019-12-07 23:29:22
1583,1897,2016,2019-12-17 13:25:05,2019-12-17 13:25:05
1591,2325,1276,2019-12-18 18:11:15,2019-12-18 18:11:15
1592,2325,1466,2019-12-18 18:11:21,2019-12-18 18:11:21
1593,2325,1478,2019-12-18 18:11:25,2019-12-18 18:11:25
1594,2325,1614,2019-12-18 18:11:31,2019-12-18 18:11:31
1596,2591,12178,2019-12-19 22:42:35,2019-12-19 22:42:35
1599,1712,12252,2019-12-23 06:31:48,2019-12-23 06:31:48
1600,2601,10299,2020-01-01 02:23:19,2020-01-01 02:23:19
1605,2616,636,2020-01-09 05:39:02,2020-01-09 05:39:02
1606,2616,3014,2020-01-09 05:39:30,2020-01-09 05:39:30
1607,2616,1082,2020-01-09 05:43:53,2020-01-09 05:43:53
1608,2617,10299,2020-01-09 06:23:21,2020-01-09 06:23:21
1609,2617,11380,2020-01-09 06:24:28,2020-01-09 06:24:28
1615,2619,9056,2020-01-11 07:58:24,2020-01-11 07:58:24
1616,2619,9058,2020-01-11 07:58:30,2020-01-11 07:58:30
1621,2639,10548,2020-01-23 13:56:15,2020-01-23 13:56:15
1622,2639,10798,2020-01-23 13:56:26,2020-01-23 13:56:26
1623,2639,12446,2020-01-23 13:59:05,2020-01-23 13:59:05
1624,2639,12447,2020-01-23 13:59:11,2020-01-23 13:59:11
1625,2639,12448,2020-01-23 13:59:16,2020-01-23 13:59:16
1626,2639,12449,2020-01-23 13:59:23,2020-01-23 13:59:23
1627,2639,12459,2020-01-23 13:59:28,2020-01-23 13:59:28
1629,2655,12321,2020-02-01 23:52:12,2020-02-01 23:52:12
1630,2636,234,2020-02-04 19:16:34,2020-02-04 19:16:34
1633,2664,1646,2020-02-05 16:34:53,2020-02-05 16:34:53
1634,2664,1292,2020-02-05 16:35:14,2020-02-05 16:35:14
1635,2664,1282,2020-02-05 16:55:11,2020-02-05 16:55:11
1646,2636,248,2020-02-07 19:27:59,2020-02-07 19:27:59
1647,2668,1290,2020-02-08 10:31:33,2020-02-08 10:31:33
1648,2670,328,2020-02-10 01:47:10,2020-02-10 01:47:10
1649,2670,350,2020-02-10 01:48:25,2020-02-10 01:48:25
1650,2670,9160,2020-02-10 02:30:18,2020-02-10 02:30:18
1651,2670,9164,2020-02-10 02:30:28,2020-02-10 02:30:28
1652,2670,12223,2020-02-10 02:49:17,2020-02-10 02:49:17
1653,2670,12235,2020-02-10 02:49:40,2020-02-10 02:49:40
1654,2670,12249,2020-02-10 02:50:36,2020-02-10 02:50:36
1655,2670,12251,2020-02-10 02:51:37,2020-02-10 02:51:37
1656,2670,12340,2020-02-10 02:54:20,2020-02-10 02:54:20
1657,2670,12407,2020-02-10 02:56:08,2020-02-10 02:56:08
1659,1189,1716,2020-02-12 04:53:47,2020-02-12 04:53:47
1660,2674,9056,2020-02-14 07:42:48,2020-02-14 07:42:48
1661,2674,10340,2020-02-14 07:43:16,2020-02-14 07:43:16
1662,2666,360,2020-02-16 02:14:17,2020-02-16 02:14:17
1663,2666,12284,2020-02-16 02:18:45,2020-02-16 02:18:45
1664,2666,12282,2020-02-16 02:18:49,2020-02-16 02:18:49
1665,2394,2820,2020-02-16 22:43:00,2020-02-16 22:43:00
1666,2664,3034,2020-02-18 17:49:54,2020-02-18 17:49:54
1667,2684,11335,2020-02-21 01:26:51,2020-02-21 01:26:51
1668,2684,10798,2020-02-21 01:28:25,2020-02-21 01:28:25
1669,2684,1318,2020-02-21 01:42:32,2020-02-21 01:42:32
1670,2684,10770,2020-02-21 01:42:53,2020-02-21 01:42:53
1671,2684,11806,2020-02-21 01:46:42,2020-02-21 01:46:42
1672,2684,11902,2020-02-21 01:48:04,2020-02-21 01:48:04
1673,2684,12253,2020-02-21 01:49:36,2020-02-21 01:49:36
1674,2684,12254,2020-02-21 01:50:07,2020-02-21 01:50:07
1675,2684,2516,2020-02-21 01:52:08,2020-02-21 01:52:08
1676,2684,358,2020-02-21 01:57:00,2020-02-21 01:57:00
1677,2684,6293,2020-02-21 01:59:32,2020-02-21 01:59:32
1678,2684,8970,2020-02-21 02:00:45,2020-02-21 02:00:45
1679,2684,11454,2020-02-21 02:03:11,2020-02-21 02:03:11
1680,2684,11464,2020-02-21 02:03:45,2020-02-21 02:03:45
1681,2684,12263,2020-02-21 02:05:24,2020-02-21 02:05:24
1682,2684,12307,2020-02-21 02:06:36,2020-02-21 02:06:36
1683,2684,12310,2020-02-21 02:07:35,2020-02-21 02:07:35
1684,2684,12313,2020-02-21 02:07:52,2020-02-21 02:07:52
1685,2684,12295,2020-02-21 02:09:06,2020-02-21 02:09:06
1686,2684,12315,2020-02-21 02:11:11,2020-02-21 02:11:11
1687,2684,12340,2020-02-21 02:11:48,2020-02-21 02:11:48
1688,2684,12386,2020-02-21 02:12:18,2020-02-21 02:12:18
1689,2684,12393,2020-02-21 02:13:03,2020-02-21 02:13:03
1690,2684,12437,2020-02-21 02:14:45,2020-02-21 02:14:45
1691,2656,1466,2020-02-23 20:21:11,2020-02-23 20:21:11
1692,2656,2166,2020-02-23 20:21:25,2020-02-23 20:21:25
1693,2656,1560,2020-02-23 20:24:03,2020-02-23 20:24:03
1694,2656,2004,2020-02-23 20:24:31,2020-02-23 20:24:31
1695,2656,12227,2020-02-23 20:25:05,2020-02-23 20:25:05
1697,2656,1996,2020-02-23 20:27:44,2020-02-23 20:27:44
1698,2656,11651,2020-02-23 20:28:28,2020-02-23 20:28:28
1705,2695,226,2020-02-27 01:28:16,2020-02-27 01:28:16
1708,2695,248,2020-02-27 01:28:23,2020-02-27 01:28:23
1709,2695,1646,2020-02-27 01:28:27,2020-02-27 01:28:27
1710,2695,10064,2020-02-27 01:28:30,2020-02-27 01:28:30
1712,2695,246,2020-02-27 01:28:35,2020-02-27 01:28:35
1717,2699,1644,2020-03-03 17:57:19,2020-03-03 17:57:19
1718,2695,8856,2020-03-05 10:03:26,2020-03-05 10:03:26
1719,2695,2516,2020-03-05 10:12:35,2020-03-05 10:12:35
1720,2695,11763,2020-03-05 10:12:46,2020-03-05 10:12:46
1721,2695,1462,2020-03-05 10:21:21,2020-03-05 10:21:21
1722,2695,2050,2020-03-05 10:21:29,2020-03-05 10:21:29
1723,2695,2054,2020-03-05 10:21:35,2020-03-05 10:21:35
1724,2695,2204,2020-03-05 10:21:42,2020-03-05 10:21:42
1725,2695,1186,2020-03-05 10:22:44,2020-03-05 10:22:44
1726,2695,1188,2020-03-05 10:22:47,2020-03-05 10:22:47
1727,2695,2544,2020-03-05 10:23:52,2020-03-05 10:23:52
1728,2695,9796,2020-03-05 10:24:29,2020-03-05 10:24:29
1729,2695,2106,2020-03-05 10:27:34,2020-03-05 10:27:34
1730,2695,2176,2020-03-05 10:27:37,2020-03-05 10:27:37
1731,2695,9160,2020-03-05 10:29:40,2020-03-05 10:29:40
1732,2695,9164,2020-03-05 10:29:43,2020-03-05 10:29:43
1733,2695,1954,2020-03-05 10:30:05,2020-03-05 10:30:05
1734,2695,640,2020-03-05 10:31:36,2020-03-05 10:31:36
1735,2695,2530,2020-03-05 10:32:00,2020-03-05 10:32:00
1739,2704,11080,2020-03-07 15:25:39,2020-03-07 15:25:39
1758,2704,592,2020-03-18 10:35:48,2020-03-18 10:35:48
1759,2704,594,2020-03-18 10:35:52,2020-03-18 10:35:52
1762,2719,11806,2020-03-20 17:26:32,2020-03-20 17:26:32
1763,2672,6406,2020-03-21 12:07:28,2020-03-21 12:07:28
1764,2730,1642,2020-03-23 02:05:12,2020-03-23 02:05:12
1770,2741,11380,2020-03-26 19:34:31,2020-03-26 19:34:31
1771,2741,10299,2020-03-26 19:34:43,2020-03-26 19:34:43
1772,2741,1290,2020-03-26 19:34:50,2020-03-26 19:34:50
1789,2745,6391,2020-03-28 11:17:50,2020-03-28 11:17:50
1791,2745,12199,2020-03-28 11:19:48,2020-03-28 11:19:48
1792,2745,12200,2020-03-28 11:19:50,2020-03-28 11:19:50
1793,2745,12209,2020-03-28 11:21:25,2020-03-28 11:21:25
1794,2745,12238,2020-03-28 11:22:09,2020-03-28 11:22:09
1795,2745,12239,2020-03-28 11:22:09,2020-03-28 11:22:09
1796,2745,12275,2020-03-28 11:27:02,2020-03-28 11:27:02
1797,2745,12181,2020-03-28 12:13:00,2020-03-28 12:13:00
1798,2745,12196,2020-03-28 12:28:11,2020-03-28 12:28:11
1799,2745,12417,2020-03-28 12:28:34,2020-03-28 12:28:34
1800,2745,1098,2020-03-28 12:29:43,2020-03-28 12:29:43
1801,2745,12440,2020-03-28 12:29:55,2020-03-28 12:29:55
1802,2745,12288,2020-03-28 12:43:58,2020-03-28 12:43:58
1803,2745,406,2020-03-28 12:44:30,2020-03-28 12:44:30
1804,2745,12222,2020-03-28 12:51:16,2020-03-28 12:51:16
1805,2745,12188,2020-03-28 12:53:10,2020-03-28 12:53:10
1806,2745,12228,2020-03-28 14:14:02,2020-03-28 14:14:02
1808,2750,1190,2020-03-29 11:10:38,2020-03-29 11:10:38
1809,2750,3342,2020-03-29 11:20:27,2020-03-29 11:20:27
1810,2750,3352,2020-03-29 11:21:28,2020-03-29 11:21:28
1811,2750,10350,2020-03-29 11:30:44,2020-03-29 11:30:44
1812,2750,12205,2020-03-29 11:34:14,2020-03-29 11:34:14
1818,2753,270,2020-03-31 06:21:20,2020-03-31 06:21:20
1819,2753,9192,2020-03-31 06:22:01,2020-03-31 06:22:01
1820,2753,11064,2020-03-31 06:22:11,2020-03-31 06:22:11
1821,2753,12302,2020-03-31 06:22:28,2020-03-31 06:22:28
1834,2745,11651,2020-03-31 18:39:55,2020-03-31 18:39:55
1835,2745,12305,2020-03-31 18:46:54,2020-03-31 18:46:54
1839,2205,1870,2020-04-04 12:08:06,2020-04-04 12:08:06
1840,2205,2134,2020-04-04 12:13:08,2020-04-04 12:13:08
1851,2770,1342,2020-04-07 00:54:13,2020-04-07 00:54:13
1854,1479,11380,2020-04-09 15:49:27,2020-04-09 15:49:27
1855,1479,10299,2020-04-09 15:50:40,2020-04-09 15:50:40
1856,1479,1336,2020-04-09 15:51:49,2020-04-09 15:51:49
1861,2793,12289,2020-04-15 12:32:59,2020-04-15 12:32:59
1862,2793,12320,2020-04-15 12:33:57,2020-04-15 12:33:57
1863,2793,12321,2020-04-15 12:34:03,2020-04-15 12:34:03
1864,2793,12417,2020-04-15 12:35:24,2020-04-15 12:35:24
1866,2793,362,2020-04-15 12:37:49,2020-04-15 12:37:49
1867,2793,364,2020-04-15 12:37:53,2020-04-15 12:37:53
1868,2793,548,2020-04-15 12:38:44,2020-04-15 12:38:44
1869,2793,550,2020-04-15 12:38:46,2020-04-15 12:38:46
1870,2793,554,2020-04-15 12:38:49,2020-04-15 12:38:49
1871,2793,556,2020-04-15 12:38:51,2020-04-15 12:38:51
1872,2796,6295,2020-04-16 16:22:55,2020-04-16 16:22:55
1873,2796,9985,2020-04-16 16:23:57,2020-04-16 16:23:57
1877,2796,12223,2020-04-16 16:29:48,2020-04-16 16:29:48
1878,2796,12235,2020-04-16 16:30:15,2020-04-16 16:30:15
1879,2796,12234,2020-04-16 16:30:27,2020-04-16 16:30:27
1880,2205,496,2020-04-16 17:09:10,2020-04-16 17:09:10
1882,1333,1286,2020-04-17 09:12:38,2020-04-17 09:12:38
1883,1333,1738,2020-04-17 09:12:49,2020-04-17 09:12:49
1884,1333,6252,2020-04-17 09:14:54,2020-04-17 09:14:54
1885,1333,518,2020-04-17 09:16:35,2020-04-17 09:16:35
1886,1624,532,2020-04-18 09:30:06,2020-04-18 09:30:06
1888,2796,3288,2020-04-18 12:26:07,2020-04-18 12:26:07
1889,2796,12320,2020-04-18 12:29:52,2020-04-18 12:29:52
1890,2796,12321,2020-04-18 12:32:32,2020-04-18 12:32:32
1892,2806,12252,2020-04-19 22:40:45,2020-04-19 22:40:45
1893,2806,10299,2020-04-19 23:30:50,2020-04-19 23:30:50
1894,2806,9184,2020-04-19 23:30:53,2020-04-19 23:30:53
1895,2808,510,2020-04-20 10:08:43,2020-04-20 10:08:43
1896,2808,10480,2020-04-20 10:10:08,2020-04-20 10:10:08
1897,2808,12270,2020-04-20 10:10:49,2020-04-20 10:10:49
1898,2808,1560,2020-04-20 10:13:25,2020-04-20 10:13:25
1899,2808,3362,2020-04-20 10:13:43,2020-04-20 10:13:43
1900,2808,800,2020-04-20 10:15:11,2020-04-20 10:15:11
1901,2808,12285,2020-04-20 10:20:31,2020-04-20 10:20:31
1902,2808,12290,2020-04-20 10:20:53,2020-04-20 10:20:53
1903,2808,374,2020-04-20 10:21:59,2020-04-20 10:21:59
1904,2808,2522,2020-04-20 10:24:03,2020-04-20 10:24:03
1905,2808,12207,2020-04-20 10:26:51,2020-04-20 10:26:51
1906,2808,12221,2020-04-20 10:26:54,2020-04-20 10:26:54
1907,2808,682,2020-04-20 10:27:50,2020-04-20 10:27:50
1912,2805,9796,2020-04-21 21:57:00,2020-04-21 21:57:00
1913,2805,11380,2020-04-21 21:58:33,2020-04-21 21:58:33
1930,2823,12230,2020-04-25 00:20:25,2020-04-25 00:20:25
1931,2823,1282,2020-04-25 00:21:03,2020-04-25 00:21:03
1932,2823,218,2020-04-25 00:24:14,2020-04-25 00:24:14
1933,2823,1244,2020-04-25 00:25:07,2020-04-25 00:25:07
1934,2823,204,2020-04-25 00:26:10,2020-04-25 00:26:10
1935,2823,206,2020-04-25 00:26:16,2020-04-25 00:26:16
1936,2823,6295,2020-04-25 00:26:57,2020-04-25 00:26:57
1937,2823,11806,2020-04-25 00:31:58,2020-04-25 00:31:58
1938,2805,10299,2020-04-25 07:32:23,2020-04-25 07:32:23
1939,2829,12196,2020-04-28 09:09:58,2020-04-28 09:09:58
1940,2829,12280,2020-04-28 09:10:48,2020-04-28 09:10:48
1941,2829,1984,2020-04-28 09:12:37,2020-04-28 09:12:37
1951,2021,1270,2020-04-29 19:58:50,2020-04-29 19:58:50
1954,1333,356,2020-05-04 16:54:27,2020-05-04 16:54:27
1959,1500,12280,2020-05-05 20:59:54,2020-05-05 20:59:54
1972,1500,12291,2020-05-05 21:11:48,2020-05-05 21:11:48
1974,1500,12463,2020-05-05 21:15:08,2020-05-05 21:15:08
1975,1500,12322,2020-05-05 21:19:41,2020-05-05 21:19:41
1976,1500,3026,2020-05-05 21:21:33,2020-05-05 21:21:33
1987,2021,3318,2020-05-06 17:11:52,2020-05-06 17:11:52
1988,2021,12202,2020-05-06 17:12:54,2020-05-06 17:12:54
1989,2851,12426,2020-05-07 04:12:22,2020-05-07 04:12:22
2001,2861,304,2020-05-11 06:29:45,2020-05-11 06:29:45
2002,2861,306,2020-05-11 06:29:53,2020-05-11 06:29:53
2003,2861,310,2020-05-11 06:30:46,2020-05-11 06:30:46
2004,2861,316,2020-05-11 06:31:41,2020-05-11 06:31:41
2005,2861,332,2020-05-11 06:31:53,2020-05-11 06:31:53
2006,2861,334,2020-05-11 06:32:10,2020-05-11 06:32:10
2007,2861,344,2020-05-11 06:32:29,2020-05-11 06:32:29
2008,2861,346,2020-05-11 06:32:36,2020-05-11 06:32:36
2009,2861,372,2020-05-11 06:33:00,2020-05-11 06:33:00
2010,2861,432,2020-05-11 06:33:23,2020-05-11 06:33:23
2011,2861,726,2020-05-11 06:34:10,2020-05-11 06:34:10
2012,2861,1646,2020-05-11 06:34:41,2020-05-11 06:34:41
2013,2861,2998,2020-05-11 06:34:51,2020-05-11 06:34:51
2014,2861,3288,2020-05-11 06:35:02,2020-05-11 06:35:02
2015,2861,9067,2020-05-11 06:35:33,2020-05-11 06:35:33
2016,2861,10354,2020-05-11 06:36:28,2020-05-11 06:36:28
2017,2861,10770,2020-05-11 06:37:03,2020-05-11 06:37:03
